id,id_twitter,text,sentiment
2036,864907143685787648,Fátima Bernardes emocionadíssima. Que linda!! Que ícone! #VideoShowAoVivo,1
2037,864481671206375425,"Eu sou uma pessoa pessimista, otimista e realista #encontro",0
2038,864482762924986369,"E o Cara lá da dupla: ""Eu sou Otimista porém eu sou Realista mas não pessimista"" e a Cara da Fatinha de ´Oi?´🤔 kkkk #Encontro",0
2039,864659566277140484,#EquipeAzul pq gostei mais do cardápio e pq a Miriam tá no vermelho #MasterChefBR,0
2040,864333939527135232,O filme do Charlie com o Robert é produzido pelo Brad Pitt. Não aguento isso não  #thenoite,1
2041,864690275800817664,#MasterChefBR eu quero a prova de repescagem,0
2042,864689476890767362,Meu bebe saiu 😭😭😭😭😭😭😭😭😭😭 #MasterChefBR,-1
2043,864530009339330562,Vivi Pasmanter lendo simpatia no celular vai ser a melhor coisa que você vai ver hoje. #VideoShowAoVivo,1
2044,864179610996662272,"LEVOU O FARELO - O mesmo que se dar mal.
Fonte: Dicionário PapaChibé. #VideoShowAoVivo",0
2045,864454821830692864,"#MaisVoce por favor,@MaisVoce_Globo @ANAMARIABRAGA digam a Vivi p fazer um Twitter p/ q possamos dizer que a amamos PasmanterEPivaNoMaisVocê",0
2046,862145728893911040,"Mas se o Victor for desclassificado  por não  ter entregue o prato, ainda tem  eliminação?  #MasterChefBR",0
2047,863572380739923969,"Hoje é dia de #MasterChefBR aqui em casa viu, estão todas convidadas",0
2048,863571732321402880,"Seguraa o tcha, amarra o tchan, segura o tchan tchan tchan, já to nas coreografias #AltasHoras",0
2049,865240838225395713,Hoje tem Sophia no #VideoShowAoVivo  ?,0
2050,862316416011313152,Oscarina . Nome diferentao #Encontro,0
2051,864687053245734913,"Preciso de Rtt gente, SVD e endico vcs  
#PrisonBreak #MasterChefBR",0
2052,862654296239874049,Comia tudo essas abobrinhas com esses tomates desse chef da feira agora. Anotar receitas 11/05/2017 #MaisVoce,0
2053,865430367565529088,O show dessas meninas é MaraviGold ❤😍 #ConversaComBial #MaiaraeMaraisaNoBial,1
2054,863401721250402304,Nossa que mulher insuportável falando no #EDeCasa desliguei a TV,-1
2055,865430432325566464,"Hoje vi o @pefabiodemelo no Bial! Que aula de oratória, que aula sobre espiritualidade e uso de redes sociais para o bem #ConversaComBial",1
2056,865578392996982784,@RedeGlobo dá 30 minutos para o @zeroumoficial e 15 minutos para #osdiasnaoeramassim e fica tudo numa boa e cheio de audiência #encontro,0
2057,863581893081649152,Vanessa da Matta mais humorada que muito humorista hahahaha #AltasHoras,1
2058,864642079292608513,"Já já tem #MasterChefBR e a gente ta como? Já fritando o ovo pra colocar no pão, pra assistir comendo.",0
2059,862006107702734848,#VideoShowAoVivo Sentir medo é morrer a cada minuto ... só ouvir verdades,0
2060,864496419520040961,como canta bonito esse @belutti #encontro,1
2061,863085093870604288,Amo o clipe #VideoShowAoVivo,1
2062,864711297891545088,"#TheNoite Adorei o tchau do Ultraje a Rigor no final do programa. Muito inteligente, vai virar tendência, repitam mais vezes. Kkkkk",1
2063,864670836392939520,MEU TIME NÃO PODE TER PERDIDO 😭 #timeazul #masterchefbr,-1
2064,864672474855813121,Bem que podiam dizer ´a equipe vermelha ganhou mas a Miriam vai fazer a prova de eliminação porque ninguém gosta dela´ #MasterChefBR,-1
2065,862731063390502913,"Dois dias consecutivos em que tweets meus são lidos no #VídeoShowAoVivo , hoje pelo @Lopesjoca ! Adorei! 👏👏👏👏👏👏",1
2066,864895604513796096,"#VideoShowAoVivo

Otaviano Costa manda um pro Tocantins... 
Um abraço especial pro meu filho  Carlos Eduardo em Taipas do Tocantins",0
2067,862139454399668229,#MasterChefBR chega deu dor de cabeça de nervoso @MChefVitorB,-1
2068,864568092713558017,Eu queria que a Paola me consolasse toda vez q eu ficasse triste #masterchefbr,0
2069,865568145075040260,"Fátima, expulsa esse machista, PF!? O Twitter agradece! #Encontro",-1
2070,865798229409050625,O Murilo 😂😂😂😂😂 guento não!#TheNoite,0
2071,862461131226583042,"Vendo agora o #MasterchefBR de ontem, comidas do Pará.❤️",1
2072,862515499728502785,Fica lindo de óculos 😻 #TheNoite,1
2073,864673297002311680,Meu tempo morando sozinho me fez comer sardinha com macarrao de varias maneiras. Nao sei como consegui. #MasterChefBR,0
2074,863590238513442816,sophia claramente eu #AltasHoras,0
2075,865429102714429440,"@elitememoficial @MaiaraeMaraisa Nossa. ..ate que fim começou @MaiaraeMaraisa    
No #ConversaComBial",-1
2076,864704011701673985,a comida dele tava ruim mesmo mas quando a gente gosta da pessoa a gente fica triste quando ela se fode né 💔 #MasterChefBR,0
2077,865049588088152064,"Viciei no programa #ConversaComBial, só consigo dormir depois do programa",1
2078,864687048019632129,"#MasterChefBR aí meu ""coraçaum"" os dois
 :(  São uns queridos",-1
2079,865430702078271489,E vi também a entrevista da ministra Carmem Lúcia. Boraaaaaaa Brasil #ConversaComBial,0
2080,865546851302297600,#MaisVoce EU QUERO MEU CABELO ASSSIMMMMMMM,0
2081,862512058524479488,Q cara maravilhoso #TheNoite,1
2082,864821390180065286,"#MaisVoce meus ferros sempre ficam ""sujos"" e grudentos. O que estou fazendo errado?",0
2083,862149557102235648,"Meu Deus do céu Victor, não decepciona esse Brasil hoje, pelo amor #MasterChefbr",0
2084,862139460120702976,Não quero que o Victor saia não. Injusto isso. Acidentes acontecem. #MasterChefBR,-1
2085,864905735188213761,#VideoShowAoVivo   A melhor do Brasil!!!!!!!!!!!,1
2086,864662755273560064,#MasterChefBR  Vou torcer pra equipe vermelha..,0
2087,864464655506427905,"""vou nem perguntar se gostam de alho"" kkkkkkkkk #MaisVoce",0
2088,862442827653021696,Participaria do #MasterChefBR só pelo vale Carrefour de R$1000. Tá foda fazer compras :/,-1
2089,864657938232881152,Parece meu pai me emprestando o carro 😂😂😂😂 #MasterChefBR,0
2090,862381930272239616,Valter nos representou rindo do choro da Mirian hahaha #MasterChefBR,0
2091,864672472909701120,"Tô cheia das provas na faculdade, mas não consigo parar de ver esse programa! #MasterChefBR",1
2092,865062308204216320,O @DaniloGentili tá muito viado nesse castigo 😂 #TheNoite,-1
2093,864648226707779584,"@MChefVitorB @MChefAnaLuiza @MChefTaise @MChefNayane @MChefVictorV vcs nao me infartem hj, eu imploro! Na espera do #MasterChefBR já! 👊❤",1
2094,864661158413914112,Vitor B hoje tá mais lindo q nunca #MasterChefBR,1
2095,862288276467712000,Ai que saudade da Hebe Camargo! #MaisVocê,1
2096,862770847936806913,Olá @otacosta @Lopesjoca gostaria da participação do Fiuk no #VideoShowAoVivo. Obrigada!,-1
2097,863595995241660416,"Nem a Vanessa da Mata se aguenta quando toca ""é o tchan"". #altashoras",1
2098,865565931912777729,"Haahhahaah Cai fora, mesmo!! Que macho imbecil!! #Encontro",-1
2099,864859443464372224,Daqui a pouco tem Fátima no #VideoShowAoVivo 😍,1
2100,864453308940988416,@taisdeverdade vc é a melhor... @MaisVoce_Globo  me chama p comer brigadeiro também... Adooooro. #MaisVoce,1
2101,864239888845197313,"Por 2 vezes eu já passei por essa mesma situação que Taís Araújo passou no #MaisVoce foi constrangedor, mas eu também não comi.",0
2102,864668433597820929,Pelo menos n tão perdendo de disparada igual o azul perdeu das outras vezes #MasterChefBR,0
2103,863160016148324352,como assim Paola vai cozinhar hoje ?? :O  #MasterChefBR,0
2104,862500363408199680,"Até que enfim, a Paola foi fazer uma prova!!!! #MasterChefBR",0
2105,864652125091106817,Hoje no #MasterChefBR os participantes irão passar por uma prova de resistência onde vão experimentar o nhoque de abóbora da Ana Maria Braga,0
2106,864682401854885890,Ahhh como é bom ouvir @pefabiodemelo falar... sempre confortante #conversacombial,1
2107,864483710439182336,Quem é esse médico? #Encontro,0
2108,864652201267953664,Vou assistir #MasterChefBR com a tv todaaaa bixada 😖😖😖,-1
2109,863575446373498880,"#AltasHoras.  Que lindo! Por incrivel que pareça, é a sua cara, @oserginho . 💋💋💋",1
2110,862145111697874945,"#MasterChefBR JACQUINNNN FOFO DMSSSSSS, EU TENHO MAIS MEDO DA PAOLA DOQ DO JACQUINN",1
2111,864657141591924740,"Já sou time Vitor
Como é chato esse Leonardo!
#MasterChefBR",-1
2112,865065171521347584,"Augusto Cury minha admiração só cresce por você, obrigado pelos melhores livros que já li. #ConversaComBial",1
2113,862143246142722048,"Amiga, vc continua desorganizada #MasterChefBR",-1
2114,863041290753249280,Eu não aguento histórias de adoção 😭 #encontro,-1
2115,862335585645731843,"""O amor é a única força invencível possível de mudar o mundo"" #Encontro",0
2116,864651487275880448,#MasterChefBR prestes a começar!! Hoje Miriam tem que sair!!! Ou a marmelada é grande!!!,-1
2117,862165018095308800,"#MasterChefBR

VAAAAAAI CRUSH 
#TEAMVITOR",1
2118,864684611313577984,Yuko e Vitor B na berlinda? VOU MORRER ALI RAPIDINHO. #MasterChefBR,-1
2119,864666037723299840,Entendi a intenção dos 2 ringues mas achei meio brega e confuso #MasterChefBR,-1
2120,865563819292209153,"""Cê esqueceu a letra?""
Kkkkk adorei essa agora #Encontro",1
2121,864107046748266496,#MaisVoce namaria tão elegante e nem pergunta antes o que a visita come?!,-1
2122,864938661208616964,"Vitor B é tão fofo, foi lindo ver todo mundo cantando e o Fogaça reconhecendo a humildade dele ❤️ #MasterChefBR",1
2123,862371912370061317,@mordomoeugenio @celsodossi @mauriciostycer @Teledramaturgia Nossa ontem eu ri tanto com a Yuko do #MasterChefBR com a história do pênis!,0
2124,864689534705049600,Estava tão bom o #ConversaComBial com o @pefabiodemelo  que não deveria ter acabado,1
2125,865428163916029952,Agooora sim!!!!!! Pega o litrão 🍻 #ConversaComBial,0
2126,865055363451822080,"#TheNoite 
Bom demais Catra e @roxmo !",1
2127,864476215524065280,@PBiaL #ConversacomBial gostei muito ! Mas os músicos ficam de pé o tempo todo? nem um banquinho pra eles?,1
2128,863580696740343808,quase afinado o rapaz q ta cantando agora no #AltasHoras no merchin da Mentos,0
2129,864118105026572292,#MaisVoce nos tts = Qual o acidente dessa vez com a Ana maria?,0
2130,863215691998121985,Encontro pelo Orkut ninguém fala né?!!!! Hehhehehe #orkut #encontropeloorkut #encontro,0
2131,864168983183974400,180 reais a gente faz sucesso e ainda parcela em 5x #VideoShowAoVivo,0
2132,863591895221534721,"Carai, tô achando a Bela Gil sexy. Tuitei e sai correndo! #AltasHoras",1
2133,863804029826211850,"MEU DEUS É AGORA JSJSKSKKD
#DomingoLegal",0
2134,865185472770912256,#MaisVocê mt engraçado @evaristocosta dando bom dia pro louro,1
2135,862295533007900672,Cadê a @veramagalhaes no Morning pra falar de #MasterchefBR ??? Queremos Vera comentando tudo e dando vra nos haters #QueremosJustiça,0
2136,862308851948900352,Crianças que falam como adulto #encontro,0
2137,865065186218188800,#ConversaComBial com o Dr. Augusto Cury falando sobre ansiedade e etc... Concerteza um ótima entrevista com um excelente convidado,1
2138,864896753799241728,#videoshowaovivo A Fátima é uma profissional admirável!Parabéns!,1
2139,864484660516200448,"Lua ta numa fase tão boa, né? Eu fico aqui só acompanhando de longe, bichinha merece muito #Encontro",1
2140,862153955819888640,"#MasterChefBR minha irmã trouxe uns salgados e to comendo e vendo masterchef 
adorei??",0
2141,862152683607793664,"""Joinha"". Sacanagem né @MChefDeborah , só porque ele tava sem meio dedo kkkkk #MasterChefBR",0
2142,865545087803047939,Na maria braga emplacando duas vezes na semana gente kkkkkkkkkkkk #MaisVoce,0
2143,862153954335051776,O programa de hj foi digno de uma final. #MasterChefBR,1
2144,862702625669742592,Olá @otacosta @Lopesjoca gostaria da participação do Fiuk no #VideoShowAoVivo. Obrigada!,0
2145,865219526635474944,#Encontro o maluco do reagge ta brabo. Kkkkk Fátima concordando pra ele finalizar o assunto... Vai até deixar o cara cantar,0
2146,862155851238428672,"Alguém manda o Leonardo calar a boca, PELO AMOR DE DEUS. #MasterChefBR",-1
2147,864672480081870848,"Não aceito, vamos fazer a prova de novo até o time azul ganhar  #MasterChefBR",-1
2148,865022410843619328,"Hoje tem Augusto Maravilhoso Diferentão Cury no #ConversaComBial, corações, amém!",1
2149,863042260681805825,"Sport Club do Recife com o ""Adote um Torcedor"" emocionando muita gente no #Encontro",0
2150,864193692923514882,Olá @AnaMariaBraga gostaria da participação do Fiuk em algum quadro no @MaisVoce_Globo #MaisVoce. Obrigada!,0
2151,865065504196755456,#MasterChefBR  meu deus do céu quase q a minha Yuko vai embora *-* graças a deus q minha preferida não saiu,1
2152,864661983588757504,"Amigos, peguem esse frango e arrocha dentro do forno!!!!!! #MasterChefBR",0
2153,864116770835226624,Que cabelo lindo @fbbreal 😍 #Encontro,1
2154,863084361146564609,"#VideoShowAoVivo é o @nicolasprattes , tenho certeza!!!",0
2155,865566815887532038,Não tem jeito. Vai ser muito difícil mudar um mínimo da cabeça desses homens enquanto essa geração das avós d hj n morrerem #Encontro,-1
2156,865432858663559168,"Maiara &amp; Maraisa são muito lindas
#ConversaComBial",1
2157,865417663048065024,Daqui a pouco começa o Encontro e o programa do Bial nada... #ConversaComBial #MaiaraeMaraisaNoBial @MaiaraeMaraisa,-1
2158,862139442961797120,#MasterChefBR ALGUÉM POSTA VÍDEO OU GIF DELE CORTANDO O DEDO PLEASE!!!,0
2159,864332310354722816,"#ConversaComBial Melhor programa pra se ver de Madrugada, Ainda mais com meu Parça Rodrigo Santoro kkk",1
2160,863892713376239616,@MChefVictorV  Uma Grancinha #MasterChefBR,1
2161,863587852935888897,dei um grito vendo uma conhecida no #altashoras no jogo do papão KKKKKKKK,0
2162,865538383828865024,"#MaisVocê
""Soltou ate os unicórnio""",0
2163,863574297138343936,Sofia Abrão denovo! É o tchan desnecessário no pgm de hoje. #AltasHoras,-1
2164,864789073872826368,"Fui assistir #MasterChefBR ontem, dormi e agora descobri que meu Vitor saiu AAAAAAAAAAAAAAAAAAAAAA",-1
2165,862141355216293888,#MasterChefBR manda a Miriam embora que fica todo mundo feliz aí e aqui.,-1
2166,864696606200913921,"Acho que é pecado o padre Fábio de Melo ser padre. Só acho. Quer dizer, fé sem fanatismo, coerência, leveza... Gosto disso! #ConversaComBial",1
2167,864656298528448512,Bora ver se a Yuko caí  numa equipe vencedora #MasterChefBR,0
2168,864705104162811904,A gente vê tanta pauta de esquerda na TV q até dá uma estranheza boa ver o #TheNoite falando sobre armas com o Bene e mostrando o mundo real,0
2169,862160863414845440,@masterchefbr @MChefDouglas Maior diva do #MasterChefBR que a gente respeita ❤,1
2170,863036961061310464,Muito bom esse #Encontro de hoje.,1
2171,862888415481692160,Leandro e Leonardo essa eu gostei d ver q o #thenoite relembrou da praça,1
2172,862357657600000000,Eu acho q o Joaquim Lopes acabou de te matar no #VideoShowAoVivo  @Teledramaturgia,0
2173,864340451268087811,#TheNoite Melhor programaaaa kkkkk,1
2174,862518749286588416,La usurpadora foi difícil 😂😂😂😂😂😂 #TheNoite #MalumaNoTheNoite,0
2175,864905195020587009,Fátima Bernardes não é só a musa da Vopa. É a musa da #globo e da TV brasielira. 👏🏻👏🏻👏🏻 #VideoShowAoVivo,1
2176,863044536641228800,"Gente esse #Encontro com a Fátima hoje, tá me quebrando no meio. #mãe #adoção é amor demais no coração ❤️❤️❤️",1
2177,865071990763388928,"Duvidar, criticar e determinar #ConversaComBial",0
2178,862142589650296832,"Coitado de Victor! Mas se eu perdesse algo toda vez que me corto na cozinha, já estaria fora do planeta Terra. #MasterChefBR",-1
2179,865064112493142016,"AMO AMO AMO Augusto Cury
Tenho VÁRIOS livros dele, inclusive estou lendo Ansiedade 2 ❤
#ConversaComBial",1
2180,864179605657333761,"#VideoShowAoVivo Na minha Terra em Belém do São Francisco, o munguzá salgado se chama ""uiuiui"". Forte abraço",0
2181,865537807925690373,OLHA ISSO SENHOR KKKKKK me ajuda #MaisVoce tô com fome 😅😍,0
2182,864687848187887616,Manda o leo descer e eliminar ele. Yukooo não  #MasterChefBR,-1
2183,864673300492021760,Eu comu mas não morro de amores #MasterChefBR,0
2184,864904845203046400,Deixa a Fatima apresentar o vídeo show um dia! #VideoShowAoVivo,0
2185,862670680604778498,"Gente, Nando Reis é muito ruim. #Repassem #Encontro",-1
2186,862145132384182275,@erickjacquin MELHOR PESSOA! #MasterChefBR @masterchefbr,1
2187,862673211498037248,"""Nando Reis se casou duas vezes com a mesma mulher"" QUE MARAVILHOSO 💙💙💙💙💙💙💙💙💙💙💙💙💙 #NandoReisNoEncontro #encontro",1
2188,864482141996015616,"Pena que esse doutor é casado combina com Fátima ,😘 #Encontro",0
2189,863877728319221761,A melhor parte do domingo é sem dúvida assistir #MasterChefBR,0
2190,864814868662288385,Mas vale a pena!!! Eu pago U$ 850 pra maquina passar e dobrar todas as minhas roupas!! #MaisVoce,1
2191,864698963785547776,"#MasterChefBR @anapaulapadrao ama sardinha? E eu ganhei na mega-sena, conta outra.",-1
2192,863905915241734145,"Arrasou mlk 
#MasterChefBR",1
2193,862891602041241600,"LEO LINS EU TE VENERO KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK
#TheNoite",1
2194,864681510003253248,"@pefabiodemelo fala bem ! Parabéns pelas palavras, você é um cristão que mostra ter intimidade com Deus e é estudado! #conversacombial ...",1
2195,864091151225278464,#MaisVocê.  Que mulher linda! @taisdeverdade  é um encanto! Tão bom vê-la ! Bom diaa!!!,1
2196,864327274421776384,"Amoooo ""Adultos com voz de criança"" deveria passar todos os dias @DaniloGentili @jublackpower @murilocouto @LeoLins ❤  #TheNoite",1
2197,864702529757642752,"Nos EUA, após a liberação das armas para os cidadãos, o numero de estupros caiu 56%

#TheNoite",0
2198,864702850710081536,"Nesta bosta de país, SEQUER spray de pimenta é liberado pra uma mulher poder se defender!! #TheNoite",-1
2199,862739962097283077,Aeeeeeeeeeeeeeeeeeeee... divulgando o #TheNoite,0
2200,865053827476729856,Mr catra é foda dmais #TheNoite,1
2201,862155211393073153,"Parabéns @MChefVitorB pela sua garra e força de vontade,a cada dia mais sou sua fã,merece tudo de melhor 👏👏😍 #MasterChefBR",1
2202,862161709884219393,"15m kikando pai amado, rs #TheNoite",-1
2203,862153322836447238,Fé no pai que a Miriam sai #MasterChefBR,-1
2204,862141980519870466,Aeeeeee de peixe eu entendo! #MasterChefBR #teamfabriziomasterchefbr #teamfabrizio,1
2205,864679761599188993,E a vontade de comer essa massa! Socorro! #MasterChefBR,1
2206,862363398545309705,#Walter torço por ti no #MasterChefBR!!!!,1
2207,864697735550824448,Vítor B tá nos trends ❤ #MasterChefBR,1
2208,864680583250759680,"Mano Vitor, tá muito feio! Decepção. #MasterChefBR",-1
2209,862253141290610688,Missão do dia: evitar spoilers #MasterchefBR,-1
2210,863575904819318784,To MORRENDO de fofura com o Thomas no #AltasHoras,1
2211,864669249863917568,Vendo #masterchefBR e arrumando a marmita de amanhã. A vida gente...ela não é fácil,-1
2212,864705166590791680,"Só quero que a Miriam saia na semana que vem, amém #MasterChefBR",-1
2213,865770321969893378,"Nunca fiquei tão triste com uma eliminação @MChefVitorB 
Pior episódio
#MasterChefBR",-1
2214,862141356201914368,"Gente, a moça flertando com o chef #MasterChefBR",0
2215,864120198089060352,Quando Vejo #MaisVoce nos Trends Já Fico Pensando Qual Foi a Gafe da Namaria!,-1
2216,863089010264203265,#VideoShowAoVivo #SofiaAbrão  #Otaviano Amo Vocês meus amores,1
2217,865568458712526848,oi irmãs Galvão será se vcs podem me adotar #Encontro,0
2218,862892422627565569,Herói latino voando e cantando festa no ape kkklllllllllllkkkkkkkkkkkkkkkkkkkk #TheNoite,1
2219,862152070253735936,"Que episódio maravilhoso, to assistindo em pé de nervoso hahahahha #MasterChefBR",1
2220,863579763906154497,Vamos brindar à vida meu bem! 🎶❤️ #altashoras @vanessadamata,0
2221,864898224401903619,#VideoShowAoVivo Fátima sempre elegante e chic!,1
2222,864656323597787136,Vitor B sem bandana rejuvenesceu uns 15 anos #MasterChefBR,1
2223,863475608537452544,essa tag é a melhor do mundo #MasterChefBr,1
2224,863363457848135681,#masterchefBR faz master chef no bairro da liberdade em SP,0
2225,864695038655201280,#MasterChefBR  CADÊ REPESCAGEM?,-1
2226,862147659464888320,#masterchefbr ai que nervosuuu,-1
2227,864535380313464833,hj é dia de #MasterChefBR,0
2228,862267477274890241,@erickjacquin Melhor pessoa km #MasterChefBR,1
2229,864141835152879618,"Taís Araújo vc é maravilhosa! Ninguém é obrigado a comer o que não gosta como a Fátima fez esses dias no #Encontro 
Tmj @taisdeverdade 😘",1
2230,864657939449204737,Pra que  que esse povo corre meu pai  #MasterChefBR,-1
2231,864636241647742976,hoje tem MasterChefBR produçao kkkkkk  😍#Foramirian #MasterChefBR,1
2232,863084248772882432,não é o @otacosta pq na época em que ele era bebê nem eletricidade tinha kkkjh te amo ota #VideoShowAoVivo,1
2233,863586769924747264,Bela Gil o Brasil inteiro é fã do É o tchan. #altashoras,1
2234,864693432375291904,Bora providenciar​ logo essa repescagem keridinhos XEGA DE SOFRIMENTO #MasterChefBR,-1
2235,864674090619195398,"Gente, esse povo NUNCA fez ou comeu sardinha e ESTÁ NO #MasterChefBR ?! Como assim?!!!!🤔🤔🤔",-1
2236,863815699411632128,Dona Ivone falando que o marido não valia nenhum c@#0 😂😝 #DomingoLegal,0
2237,863374835904163840,Qual o nome desse especialista? #ÉDeCasa,0
2238,865062166587682816,@pauloap tá vendo o #TheNoite? O danilo tá demais ahahhahhahhahahhhahah,1
2239,862348871606972416,Que loucura esse episódio de #masterchefbr,1
2240,865219793183535105,"Quando o preto começa a expor sua indignação sobre o racismo o branco o quer calar. Cala a boca e vai tomar no cu, Fátima #Encontro",-1
2241,864713477218238464,#thenoite @DaniloGentili  Manoel possível.  É  muito cagão.,-1
2242,865064586671775744,Assistindo ao #ConversaComBial!,0
2243,865586937138118661,@EncontroFatima #encontro.uma joinha.,1
2244,864698501380403200,"A Paola falou sobre massa crua, a menina serviu massa crua. Não aceito o Vitor ser eliminado #MasterChefBR",-1
2245,864639393025413120,feliz pq hj vou conseguir assistir #MasterChefBR,1
2246,863579642422333440,"@vanessadamata no #AltasHoras , linda. Como eu ouvia quando eu tinha treze anos",1
2247,865724624004423681,"Não se trata d ficar chamando coisa ruim. Trata-se d compreender a realidade e o contexto, d ter autocrítica
#MasterChefBR",-1
2248,864131443370471424,"#Encontro.  Cia Urbana  de Dança.  Genial! Arrasaram na Abertura do Fantástico.  Que bom, vê-los em cena, agora. 👏👏👏👏👏",1
2249,862156475703193600,"""Tem gente saindo por besteira e quem tinha que sair ainda tá por aqui"" 

Tipo você né Leonardo embuste

#MasterChefBR",-1
2250,862150171437805568,Ai tô cansada desse Leonardo!  #MasterChefBR,-1
2251,862141974140387328,"""Ela comeu o livro..."" AHHAAHAHA #MasterChefBR",0
2252,862644230635868160,"""é bonito, MUITO lindo!"" Kkkkkk 
#MaisVoce",1
2253,864664390959857665,#EquipeAzul abalando c/ meu psicológico... 😨😨😨 #MasterChefBR,-1
2254,864769880448520192,"n era pro Vitor B ter saído, uns dos meus fav :( to triste #MasterchefBr",-1
2255,864623343936339968,Hoje tem #MasterChefBR e por isso apareci aqui,0
2256,863908430364508164,"Nossa mnw fiquei mt emocionada qnd falaram pró Vitor subir pró mesanino cara que felicidade ❤🙌🙌
#MasterChefBR",1
2257,862164352207552518,Vou assistir a reprise do programa para ver se os chefs mudaram de opinião. #MasterChefBR,-1
2258,864465730858831872,#MaisVocê as minhas veias ja estão entupida so de olhar essa panela cheia de óleo,-1
2259,864480973131583489,Eu e meu namorado fomos olhar a primeira vista em uma balada e estamos juntos ha 6 meses. #Encontro #EncontroFatimaBernardes 😍😍,1
2260,864657138769162241,"Estão desmanchado o verdadeiro time vermelhor, a @MChefDouglas faz falta #MasterChefBR",-1
2261,863789337850376192,"Láia, láia, carinha de anjo me faz sonhar 🎶❤ #DomingoLegal",0
2262,864895553926246400,"Fala de coisas antigas o Joca fica mudo, não sabe nem quem foi Chacrinha. #VideoShowAoVivo",-1
2263,865627850304438272,"#VideoShowAoVivo Acredita é a essência, mas ter atitude é o que faz a diferença, LINDA @emillyaraujoof",1
2264,863096379480133632,O prato da @MChefYuko ficou mais bonito que o da @PaolaCarosella. Convenhamos. #MasterChefBR,1
2265,865220090979078144,#encontro negro e branco no BR tá ferrado com a política do mesmo jeito.,-1
2266,864845962375831552,"""É muito fácil acabar com a reputação de alguém""
#Encontro",0
2267,863382073893154816,"Ai vc tá dormindo e acorda passando Anjo - Saulo na Tv da Sala, pqp! É pra acabar comigo né produção?  #ÉdeCasa",-1
2268,863085567386505216,@RedeGlobo É o Murilo Benício #VideoShowAoVivo #SophiaNoVideoShowAoVivo,0
2269,862513567098187776,"#TheNoite esse Maluma, tem sorte demais....pegou a Anita #mulequedesorte",1
2270,864689418841542656,"#ConversaComBial
Hoje eu vi um padre dizer ""vc que espulse seus proprios demonios"" adorei muito bom e muito verdade 😀😁",1
2271,865541724650655745,"Sobre a pantufa da Ana Maria Braga ❤

#MaisVoce",1
2272,864688471360909312,"@pefabiodemelo Nossa, como o senhor transmite bom humor, paz e tranquilidade. Delícia escutar. #conversacomBial",1
2273,863124484089274368,"O que falar de Katy Perry em Bon Appétit?
#MasterchefBR 
🙄 #BonAppétitMusicVideo",0
2274,864906626091896832,"A carreira de fatima e lindaa, #VideoShowAoVivo",1
2275,864526831277486082,Começou #VideoShowAoVivo,0
2276,864688973381345281,Padre gato rs #ConversaComBial,1
2277,862765157172338689,"#VideoShowAoVivo...
Não aguento a chatice da Sophia Abrahão... Está sempre tensa, sorriso artificial, postura contraída e torta... Não dá...",-1
2278,864540434936344578,Susana Vieira belíssima como a péssima Adisabeba #VideoShowAoVivo,1
2279,864666818237149185,"@BrMonteir0 Deus toma conta, sou taurina, dai tu já tira o quanto de fome eu tenho. #MasterChefBR vou comer sem culpa RS",1
2280,864662794859315201,Ervilha......😰 #MasterChefBR,-1
2281,864655509433069569,Ô galera do #MasterChefBR vamo acaba antes da 01h hoje pq amanhã eu acordo bem cedo :),-1
2282,864179871945195520,"@Videoshownatv no Amapá  o dim dim de Manaus, aqui é chamado de chopp. #VideoShowAoVivo",0
2283,862144501141438465,Exausto desses joguinhos da Mirian #MasterChefBR,-1
2284,865430446036860928,"""precisamos de uma musica que homens não tenham vergonha de ouvir"" PRECISAMOS É DE HOMENS MELHOR! #ConversaComBial",-1
2285,864661972536745985,"Gosto de todos da #EquipeAzul, não quero que ninguém saia. :( #MasterChefBR",-1
2286,863876340780597250,@adrielemeyer Ja pode ir no #MasterChefBR,1
2287,863382428060196864,#ÉDeCasa essa música anjo qnd ouvi pensava q fosse teatro mágico q cantava.... @oteatromagico  tem q ir no programa!!!!,1
2288,862140717371674626,essa toda zica é o Leonardo urubuzando ali em cima #MasterChefBR,-1
2289,864815989262880768,No tempo desse ferro as roupas eram de algodão @ANAMARIABRAGA #MaisVoce,0
2290,864123523819876352,"#encontro Brasileiro gosta de ter filho, ai depois fica nas secretarias sociais pedindo bolsa família",-1
2291,862145124217876480,Tucupi na sobremesa amigo?  Sério mermo? #MasterChefBR,-1
2292,864653848903864321,Paola é tão linda ❤️❤️ #MasterChefBR,1
2293,864859191055462402,"Roque santeiro,Vale Tudo,Anos dourados,Jk,Q Rei sou eu e muitas q assisti! Grandes momentos da TV👏🏽 @PatriciaKogut #Encontro",1
2294,864332118201159684,Rodrigo sumido Santoro aparecendo na tv #ConversaComBial,-1
2295,864892184180477953,Quem vai estar no meu vídeo é um show é a belíssima Fátima Bernardes @fbbreal. #VideoShowAoVivo,1
2296,865258349855748096,Ligado na telinha da @RedeGlobo para ver a apresentação de #SophiaNoVídeoShowAoVivo ! #VídeoShowAoVivo,1
2297,865546052757110784,Avisem a Ana Maria q ela já está passando dos limites #MaisVoce,-1
2298,864105103393001472,#Thaisaraújo uma graça de espontaneidade no #Maisvocê kkkkk #nãocomoabobora kkkk,1
