id_twitter,sentiment,text
1073545493530185728,0,"@lorena_thomaz @ealvesv Amiga, é azul e preto !!"
1068352296638132224,0,"Deu tiro na mão do próprio irmão... Que quis te segurar
Eu consegui te desarmar...
Foi pra rua de novo, entrou no velório pulando a janela
Xingou o defunto, apagou a vela"
1070865655904247808,0,@rafadossant0s tô enjoado já
1069945052464599046,0,Pensa em um cara Marento e enjoado eu msm bb RS😝 https://t.co/HrVamvJNwS
1073059824945037312,1,passando mal que o sesc em peso foi no aniversário da thalitinha enquanto no niver das meninas do próprio time vai um ou dois gatos pingados kkkkk
1071475004641083392,1,"Eu sou uma bosta, ao invés de eu tentar ajudar eles eu fico mal.
Eu sou uma inútil puta que pariu."
1072327568894902272,1,"@ju_terron quero uma casa com conceito aberto
piscina
jardim de 100 hectares
17 quartos todos com suíte
perto do trabalho e da escola das crianças

orçamento: 100 mil dolares..."
1072480548520636417,-1,"@JanainaDoBrasil Edson Custodio
10 h · 
As paginas da Globo eram cheias de minions com muitas curtidas, pela primeira vez em 4 anos o quadro mudou, ninguém aguenta mais as mesmas frases!!!Estão ganhando muitos dislikes!"
1070821872319774720,0,@amandxxmp porra aí sim né
1069332919980892160,0,"""ah mas o jael é mais limitado a expectativa é menor""  e x a t a m e n t e"
1073263010548998144,-1,"@BetoMRG Po as pessoas são bestas msm, @BetoMRG.. se vc xinga, você é bruto e tosco. Se vc é bacana e manda msgs boas, é besta e bobo. Ignore essas gentalhas."
1070893235655053314,1,"No acompanhamento #cicloNorte (Nampula-Niassa),  em #Niassa,  #caicc escalou de 06-07 do Dezembro corrente o distrito de #Majune, o primeiro dia ficou marcado no estudo de documentos de Conduta (Lei de direito a informacao e seu regulamento e a lei do voluntario.) https://t.co/sL31b7XVuj"
1074063136150429696,0,sera q eu limpo a casa hj ou deixo p amanha mesmo
1070860867284201472,-1,"paradise é pouco enjoado, diga-se de passagem, plot twist previsível"
1073194906070454272,1,"O vento que me acode
vem de longe, 
lá do leste;
e no caminho apaga 
todos os traços 
das costas do tempo,
riscado pela pena do homem,
que não para,
que não pensa, 
que só age e apensa,
que zomba... https://t.co/GqWZlutfJR"
1074434079410585600,-1,"@anniemcfly Mas aí era o Paul dizendo “The pain wont come back, jude” só que bem rápido
Ai pareceu que ele disse isso KKKKKKKKJJJK 
Paul pagodeiro"
1072479471805046786,0,"MERCADO &amp; FUTURO - De fato, 2018 tem sido um ano complexo e polarizado, pra não usar outros qualificações mais extremos, né? De conquistas, mas... https://t.co/StyrPSeFlG"
1072686255396278272,0,entender o que o jacquin fala ao vivo é um desafio pq n tem legenda #MasterChefBR
1069206783414214656,1,"@RicaPerrone E perceber que seu time hoje tem outro padrão, futebol pode ser acertado, o que não pode ser apagado e que o Flamengo hoje chegou aonde esta por uma boa administração, e se tudo der certo  ano que vem será melhor!! 

FLAMENGO ATÉ MORRER !! SAUDAÇÕES RUBRO NEGRAS! https://t.co/JN6854wwQg"
1070867146073346050,1,"Agradeço por você me fazer tão feliz por estar ao meu lado por ter compartilhado tantas alegrias comigo e ter me ajudado nos momentos menos bons e Ruins Independente de todas as nossas brigas e discussões Vou estar sempre ao seu lado  e sempre vou te amar, Te Amo💏
@Bblinda_02 https://t.co/PINsfRMfGT"
1072923908075065344,-1,"Pois é parece um osso quebrando, mas aparentemente tá tudo no lugar kkkkkk (rindo de nervoso)"
1070702550872145920,0,"eh muito provável que ano que vem eu vá pra fortaleza, meu sonho poder conhecer o lucas ver ele de pertinho :(("
1071602239985381379,-1,As que gosto não tem meu número algumas tem mais fica mt grande
1074723186103779334,-1,"""Conta sempre comigo"" é uma das coisas que todo mundo fala mas ninguém cumpre, nem mesmo eu. Deve ser por isso que quando eu preciso mesmo não tem ninguém pra ajudar."
1071688681604464640,-1,@omeninodorio_ Poxa ... que absurdo o que fizeram com o vídeo . Eu não acho nada de mais e por isso eu gostava de ver sempre o vídeo “a festa do pijama” e adora ver o Bruno de cueca . Não entendi o que eles acharam impróprio ( será que ficar de cueca agora não pode ???? ) . Absurdo !!!!
1073370929894486018,-1,@hel0andrade exato! enquanto mulheres que realmente são e levam a sério isso nn são reconhecidas e são vistas como loucas e coisas piores.
1072194125590614016,0,@nilmoretto Tem um episódio de Escriba Café que fala sobre a Hipatia. Encantador e ao mesmo tempo revoltante.
1069983916130488320,-1,enjoado da adolescente egocêntrica q diz que o ´´amor´´ da vida dela é ela mesma só pra se confortar e reforçar o egocentrismo
1070387327317487616,0,"@CarlaZambelli17 @luciano_hang Mas aqui entre nós Carla, com esses pedidos de vista de Lewandowski e Toffoli, não pode acontecer deles aprovarem   o habeas corpus do Lula entre Natal e Reveillon, no momento em que o país está distraído com as festas ?"
1071158558291623939,-1,"Malbec absoluto, pq tão ruim, que cheiro de defunto do caralho, caralho"
1074401736566161408,1,Até R$ 50 mil: os melhores carros populares do mercado brasileiro -  https://t.co/pxczbHUkeU https://t.co/bQ9ytih94b
1068853917835018241,0,Não parece nada comprometido com a nação ou literalmente escorregou no quiabo! https://t.co/f6ksTgybDr
1071480808786051074,0,"Bolo de Fubá Cremoso - https://t.co/R50dP0fLjF 
APRENDA receitas FANTÁSTICAS e muito PRÁTICAS, com os LIVROS Receitas e Temperos: https://t.co/O4eLVRynFV https://t.co/mktgE5tQLf"
1073509467088666625,-1,Preciso do meu ânimo pra estudar novamente 🤦🏼‍♀️
1069618009726173190,-1,os desenvolvedores do spotify são tão retardados que ao invés de mexer onde precisa ser mexido eles tem a incrível ideia de colocar funções que existem pra facilitar o usuário a procurar e ordenar as músicas lá no cu do mundo https://t.co/XPSvph3Sq4
1071548343250288640,1,"@HarleydeFreita1 @QuebrandoOTabu @PaulaLavigne Ta se fazendo de besta, tio? Ou só não consegue entender a situação? Lê o tt de novo, ninguém falou de partido ou corrupção 2bj"
1069407638801313792,-1,bah mano sério to tri arrependido de ter cortado o meu cabelo porra eu tava tri gato com aquele cabelão hashahs
1071307651877879808,0,o pedro dizendo q ia fazer um filho em cada continente e q o asiatico ia se chamar yamada salvou minha noite
1074414105006624768,-1,por mim eu não voltava pra São Bento
1073533184086814721,1,@IGOT7Brasil Ainda preciso fazer outra prova hoje
1071889778105352199,1,"O fraco primeiro tempo será esquecido, ainda bem. A etapa final e a prorrogação valeram a pena. Parabéns ao River. Fez um grande jogo contra o Grêmio, em Porto Alegre, na semifinal, e hoje foi superior ao Boca a partir da entrada do colombiano Quintero. Gallardo ainda mais ídolo"
1068851802039377920,1,"@foIha_sp @jairbolsonaro Tomara que seja Homem como ele! @OdeCarvalho, inteligente, íntegro, valoroso para o mundo inteiro, seria uma honra dar à luz a Olavo."
1072368678631559168,0,"disgrassa la vai eu ficar melancólico de novo
⚡️ “Sonda lançada há 41 anos alcança espaço interestelar”

https://t.co/yu4ADQsbhw"
1073206609864785921,1,"Olha o que achamos no Vova, um preço extraordinário com frete grátis!
 https://t.co/bxWtct2WfS"
1071359178885730304,-1,Vagabundo me acha metido sem ao menos ter trocado ideia cmg 🤦🏻‍♂️
1072012458628395009,0,"E todo dia 08 é a mesma coisa, e no dia 10 eu to abalado, e no dia 19 aperta"
1071407477940473861,-1,"E é assim mesmo, independente do quanto você seja forte e convincente, independentemente de suas falas, provas ou ações, você sempre sairá da reuniões humilhado e achincalhado por uma maioria absurda do outro lado, e q muitos desses não estarão lá pela paixão e sim por interesses"
1074105567822655490,1,"Sai e compra aquele Palermo edificante, e toma a catuaba guardada a três dias na geladeira
Vivendo da forma mais saúdavel possível"
1068942403455848448,1,"@bambi_flagelado Se tu gosta de empreendedorismo, tu vai curtir demais esse cara https://t.co/hhEvljKF3a"
1073517852798410752,0,@ExTeckRules @szyllaroben É preciso abrir bue a boca para trincar essa merda
1071931908634882048,1,"Fala aí, esse vídeo foi enviado pelo Demilson de Rio Claro SP, mostrando que motorista esperto aproveita os períodos de maior movimento do ano para faturar!

Então meu conselho: deixem as… https://t.co/qXZZp5naDu"
1072237634813128704,-1,"Sem lágrimas pra surtar aqui no salão da minha mãe,faz 50 anos que tô com o cu colado na cadeira e falta mais um tufo de cabelo"
1072643529518784515,0,"Chega a ser cómico o Fábio Sormani, @teojose  e @RodriBuenofox Bueno do fox Sports falando que Ramiro, Sornoza e Luan não reforço fracos, que não irá mudar nada no @Corinthians"
1071082865348276227,0,"Se o transporte público fosse bom e barato, ninguém daria calote no BRT"
1072379473276866560,1,@shlovscontrol pouso alegre mg
1071272671302823936,1,@Zildeu10 Pode investigar ué! Tem que investigar mesmo... foi assim que absolveram o Jair das acusações falsas que sempre fizeram! Inocente quer mais que investigue mesmo para provar que é limpo! Mas porque nunca vi Petista pedir para investigar o enriquecimento do Lulinha? Porque? Kkkkkkk
1073343581971210241,0,"19h26 Trânsito lento na Avenida Conselheiro Rosa e Silva, em frente ao Clube Náutico https://t.co/noNfVH2wOz"
1071905599242362883,0,Abri parte da minha vida pra quem não devia ter aberto nem sorriso
1072144014328107010,0,"@FotosDeFatos @marllossilva Na vdd foram 10$ o valor simbólico cobrado , segundo o garçon que lhe atendeu aqui em BH ."
1071937704861024259,-1,"@philldelbianco Quando você tiver algum parente ou amigo morto por algum marginal, não receber assistência alguma das pessoas dos direitos humanos, mas ver que a família do bandido recebe toda a assistência, a gente volta a conversar."
1072215862277492736,1,"A cada dia percebo que sem Jesus eu não sou nada, sou totalmente dependente desse Deus!!!"
1068999295133773824,1,"Fiquei super feliz com o convite do #Hrodricck para participar do clipe. Esta será a primeira vez que estarei no clipe oficial de uma música. amei participar e, assim como vocês, estou louca para vero resultado."
1071929468409798657,-1,"@jairmearrependi Realmente um papel fenomenal no meu estado, faliu, só isso. Kkk"
1072632530053070848,-1,Fico triste e chateado ao mesmo tempo quando vejo paciente gastando absurdos ou mesmo não aderindo a terapêutica simplesmente porque o médico não se deu ao trabalho de optar por um tratamento com drogas de valor mais acessível
1069868844028739584,0,"@ojeconomico Uma realidade que os partidos devem entender: like não é igual a voto! Para o jogo de poder não basta ser simpático, tem-se que ser convincente. Há grande diferença entre se portar como um Partido ou como uma ONG, e o PAN precisa se decidir."
1069559268070866944,0,@legadaodamassa O CR7 TÁ 99% ACERTADO COM O BOTAFOGO SÓ FALTA 1% QUE É SÓ CONVENCER O JOGADOR E O CLUBE MAS DE RESTO TÁ ACERTADO
1071910491549708288,0,ESPERE AGORA PELO ANO QUE VEM...MAS VOCÊ ESTÁ PRONTO PARA ISSO?: Uma obra brilhante de um… https://t.co/oXz6wtM1KQ
1072581976652214273,1,"@haljordn o metacritic eh smp mais rigoroso q o rotten anjo, o sistema de medir ehj diferent"
1069755877928943616,0,Aaaaahhh o período fértil...
1074334797919588353,-1,"Só estou bem onde não estou, e mesmo aí o bem estar é algo ausente ...."
1070098919386951681,0,O que é o Triplo A e por que  Bolsonaro o considera uma ameaça à soberania nacional https://t.co/5L2PFuFcpX
1069306642175533056,-1,"A afilhada da Maria Fernanda n gosta de mim n, n é possível, me chamou de galinha magricela"
1070789031343124482,0,"Olá galerinha do bem, amanhã vai ter vídeo novo lá no meu canal de uma olhadinha lá se inscreve quem não é inscrito se inscreve ativa o sininho para não perder nenhum vídeo novo, se não… https://t.co/Vmh6EB0Uas"
1070876336007331840,1,"Hj saiu o primeiro publi lá do canal e eu to mega feliz meo dels, mto brogueira"
1070368933633581060,-1,"@sincet95 O foda é que School days e basiaro no jogo de mesmo nome, e no anime adaptaram o pior final... Não e o mais traumático mas e o pior"
1069677017241710592,-1,"No CDP de Itapecerica da Serra, pai de preso é flagrado tentando entrar na unidade com entorpecente https://t.co/fmgdePghOR"
1070858185035141120,1,"Ela me dá um simples ""bom dia"" daí em diante meu dia mudaaaa , ❤"
1071816586540015616,1,quem tá com a moral em cheque precisa ser perdoado...
1071883542072832000,1,"Acho incríveis os jogos tipo Dinasty/Samurai/Orochi Warrios/Sengoku Basara, que transformam os Três Reinos e a Era Feudal em um bagulho cheio de magia e explosão"
1071592045985390593,0,@amysinm é um de sereia podre q saiu na mídia agr kkkkk  acho que chama the little mermaid
1071791954801897472,-1,"@sabrismac @bealorenzetti nossa meu, não consigo nem tocar na minha orelha agora de real, tá quente demais tudo dolorido inflamado, to tentando passar uns remedinhos p quando der 1 melhorada eu troca"
1071210583784128513,-1,"@Blaztox Oi, aqui sou eu, o dono do canal. Queria informar que é muito trabalhoso, escrever roteiro, gravar, editar, criar thumb, checar erros, postar, e ainda conciliar a vida pessoal com o canal. Eu queria pedir a você que por mais que não goste respeite. Um pouco de empatia"
1073353683147079681,0,"Acompanhe agora!
Venda de Sêmen Naviraí.
A genética funcional; consistente e equilibrada.
Sêmen de nossos principais raçadores em condições especiais. https://t.co/FSsiuY6gEu"
1072182080698630144,-1,Moro sobre caso de ex-assessor de Flávio Bolsonaro: ‘Não é apropriado ministro opinar sobre casos concretos’ https://t.co/4Dz8aXWDdW https://t.co/wsy298tTCz
1074396222406967297,1,"O gol foi de Thiago, mas metade do crédito tem que ser dado a Wallace Pernambucano. Fez grande jogada pela ponta direita e deixou atacante na boa, só para empurrar. #traflitos"
1073362848670208000,1,"@cscarlaaaa falar de você e até sacanagem né! Admiro muito a sua pessoa, por tudo que passa e continua essa menina guerreira que não desiste! E eu so tenho a agradecer por não ter desistido de mim, sei q sou insuportável e inútil! Te amo princess ❤️❤️"
1073400450207150080,0,Seguida do leão com um falo avantajado na rotatória do Pão de Açúcar https://t.co/8EbdbK999e
1073663029823320065,1,@ULTRAVlOLENClAS @jessie_andrade_ Pode até ser de repente morrer pelas filhas mas não sei não. De qqr maneira é flop puro 😂
1072170612901203968,1,@N3l1nh0 Estas a ver onde? Te jo imensa curiosidade. Ontem terminei o Alienista e gostei bastante
1071797451693146113,1,"me bloquear é fácil 

difícil é ouvir Ferrugem e não lembrar de mim"
1068205982965276672,-1,"@dani_reis4 Pela voz e pelo agudo, nesse cu cabe um poodle"
1072207202562252801,-1,@thaisheredia Fanático é a imprensa com a esquerda. A grande maioria que votou em Bolsonaro torce pra ele dar certo e se fizer merda que vá  preso junto com Lula. Fanatismo é coisa de comunista que fecha os olhos pros absurdos que cometem. Acho que vc me entendeu!
1072316654980354049,-1,"Seja sábio e não discuta com idiotas, eles têm toda razão."
1073403338530672641,0,"jungkook mais ativo nas redes sociais do que o namjoon. quando vocês pensaram que isso aconteceria um dia?????? exato, nunca"
1071162928097869824,-1,"@jmreasons SIIIIM nojo, se você perguntar pros homofóbicos o porquê ser gay é errado a primeira resposta deles vai ser que gay não reproduz, e também mulher não querer ter filhos, nossa... crime inafiançável. do fundo do meu coração eu REALMENTE não consigo entender esse pensamento"
1074087947346038796,1,"Quem dera ser um peixe, para em teu límpido aquário mergulhar. Fazer borbulhas de amor pra te encantar, passar a noite em claro, dentro de ti."
1072633292548124672,-1,"Se disseres que amas a Deus e não obedece a Ele, mentiroso és.
  - Thiago Barboza"
1070860665752035331,-1,João veio aqui hj mordi esse abusado está muito lindo. Delícia rindo muito
1070652624435888129,0,o dobro só? eu achava que era o triplo https://t.co/sWAkyHJ1gk
1073786065545158656,1,"@JoseLuisGuzman @MarcoAMena @MarthaErikaA Excelente foto, José 🤗🙌!!!"
1073062427623858176,1,@RomeuZema você é o único honem que vale a pena nesse mundo ME NOTA
1069711040370356224,0,"O país cresceu no terceiro trimestre e retomou o ponto em que estava em2012. 
Esse é o tamanho do atraso provocado pelos erros da política econômica no governo Dilma."
1073785005493628928,1,"Como preferes viajar? — carro ou navio, gosto mt do vento forte no meu rosto e ficar na paz ouvindo meus rap https://t.co/UfZONc2eLE"
1070741621946372096,-1,@abdalafarah tem até estrangeiro dando palpite aqui no Brasil!! ta foda mesmo!!
1072323200434999296,0,"As redes sociais tem a incrível capacidade de ""igualar"" o alcance de um idiota que nem era nascido enquanto o outro já tinha escrito best sellers.
""Oq Olavo tem de escrita, o imbecil abaixo não tem de palavras ditas.
Mas a maravilha da internet de equilibrar o sábio e o idiota.."" https://t.co/8EtpuGNeK8"
1070839573180268545,1,Grande noite do @BauruBasket. Um estrondoso 85 a 64 contra o Paulistano (chegou a estar 40 pontos) Existia muita cobrança de todos em transferir tudo que foi treinado nesse período sem jogos para a quadra no momento do jogo e a resposta foi extremamente satisfatória.
1073648305744306176,-1,@theussxx2 Fico preocupado quando não tenho notícias dela há um tempo
1073318365844910081,1,"melhor coisa que minha família fez foi parar de fazer amigo oculto e começar a fazer bingo, eu dou pala dmsssssss, todo mundo bebado, sai cada pérola, melhor natal 💓"
1074781433854603266,-1,Ah pelo amor de Deus só bobo que não sabe que a Crefisa é uma lavagem de dinheiro.
1072907632585916417,0,"Retrospectiva 2018

1 - nao
2 - sim
3- sim
4 - sim
5 - sim
6 - nao
7 - sim
8 - sim
9- sim
10- sim
11 - nao
12 - sim
13 - nao
14 - sim
15- sim
16 - sim
17 - sim
18 - pensado mais em mim..

Se quiser, curte que eu envio!"
1073639807480254464,0,"@matheussneu @SeuOurives @FabianoBaldasso Nada, cara.Só colorado fraco se incomoda com mazembe.Os que conhecem a história dos mundiais não se incomodam.
Mas eu tô aqui pela discussão.😁"
1070740251243614209,0,eu nessa aula tô só desviando dos dardos inflamados do maligno
1073191574106984449,0,Sim @eduardobritohqs há pai e pai há ir e voltar @MarinhaPT navegar de esquerda filha oficial ordem cria se conduzir não bebas mar toques campainhas o toque balado o veia boi rodelas chupa-lo a veia decomposta geografias umas geometrias Bairro Alto nado nata afeto geologia prima?
1073627581994491904,-1,pessoa fresca me dá uma preguiça milenar
1073365823169982464,1,Juazeirense da Bahia será o nosso adversário na primeira fase. https://t.co/m2JWtjYkE9
1072516092113944576,-1,Estou absolutamente lívido e bravo
1070051700038426625,0,Crei que iba a ser distinto
1071795286161399808,-1,"Me diz pq a pessoa tá mandando print disso para a BRENDA se o tweet NÃO FOI pra ela?! Gente do céu, como me amam! Me esqueçam ou será que é MT difícil?  vão fazer algo útil da vida, vão arrumar um empreguinho e parar de leva e trás quem estiver mandando essas merda, valeu.🤷😅"
1072516363053359104,-1,"fui comprar uma blusinha pra mim e ia pegar a G pq achei que ia ficar apertado no peito a M 
eis que a vagabunda falou que a M ia ficar perfeita e eu não precisava nem provar, a anta aqui ""ok"" e ADIVINHEM tá apertada pra caralho no tete"
1069756422790021121,-1,"to puta por pessoas acharem que tem direito de vir na MINHA casa e falar que meu cachorro é muito expansivo por ele deitar na MINHA cama, piada ponta, alguem avisa"
1074443000313470976,1,"Vem cá, Marielza Rosângela, o Celso Ricardo não merece nem uma lágrima sua. Vamos pro salão renovar esse loiro descaído. Uma tintura nova no cabelo é fundamental na recuperação de uma mulher. https://t.co/tkD8QIzsPF"
1069239332152713216,1,"Café da manhã de gala: shakshuka de bacon, com ovos caipiras e gema laranja e mole. Flor de sal. Tudo imerso em um molho de tomate condimentado pacas, desses de fazer suar, que borbulhava na frigideira de... https://t.co/INmoyvXb52"
1072505307425857537,0,O que é prosperidade para você? Muitas pessoas pensam que prosperidade significa riqueza. A diferença entre riqueza e prosperidade é que uma é detentora e a outra é geradora. Ser próspero… https://t.co/52BB13oC9v
1073010000379953155,-1,“Estamos vivendo um momento muito delicado e de muitas incertezas. Quem de verdade está otimista?
1072098055116255238,-1,tá me dando diarreia de tanto nervoso
1070878722285334530,0,"Querido Papai Noel,neste ano de presente de Natal,eu gostaria de um joelho novo."
1070337885482688513,0,@ocafebelgrado @rafaelplacce @samucagonzaga @ronchi565 O mais celebre de todos sem dúvida é Anthony Randolph.
1073930405072564224,-1,"sabadão com luana na oficina porque meu teto solar não quis fechar ontem e eu acordei com meu carro molhado
B dia com raiva"
1071251824492118018,-1,"vou tentar explicar melhor: eu sei q eh escroto eu sei que eh pessimo

só que eu ja me peguei falando disso como se fosse piada, fui insensivel varias vezes por simplesmente normalizar isso na minha cabeça"
1074253079242031104,0,Urrrr duhhhh não era amigo de ninguém uerrr duhhhh https://t.co/q5i9Si1s9A
1070191586213027840,1,"Uma dupla já tinha gravado a música que eles cantaram com Marília, já tava boa demais imagina agora com esses 3 ..."
1069669906545807360,1,"É aniversário do meu irmão hoje tbm e eu vou fazer o bolo dele mas vou deixar o chantilly rosa e comprei granulado colorido em homenagem ao Jin, ME PERDOA ALEXANDRE"
1072600143285882881,0,"@rubnesio Desculpa responder novamente mas eu tinha esquecido de quotar essa parte haha Eu não acho que tenha sido o caso pq pelo que vi ele tem comentado sobre todos os episódios e no japão não teve algo similar a reação daqui pra que algo acontecesse, oq é mais um motivo pra mim."
1072625542359343104,0,"O presidente da #França, Emmanuel Macron, decretou estado de ""emergência econômica"" e apresentou um pacote de benefícios para tentar conter os protestos dos coletes amarelos.

https://t.co/LBZARZQ5Oa"
1070903487976914944,0,"Anti preso doque morto , tá bom tá quardado 🙌"
1072312480477732865,1,@Gi_CRossi @biahh_macedo @juliaa_custodio @iloveputariask @PedroCusin @ventmarcela é muito boa usushs
1071817900447666177,1,"- [♡]; Hoseok loves @MariaCl35643843

✉ Eu estarei aqui quanto tudo e todos te abandonarem, quando ninguém te proteger eu irei proteger de tudo e todos, se ninguém te valorizar, eu valorizarei, eu sempre estarei disposto a fazer por você tudo o que não fizeram. https://t.co/2IeFXVmiJ8"
1072994452795465729,1,@naldoolliveiira Por que essa bunda merece toda atenção e sol bem delicado...ela merece muito e muita as atenção..bunda boa sonho meu.
1070399100913418242,0,yoongi solta a bomba e sai como se nada tivesse acontecido
1072247651482112000,0,"@Gremio24hrs @Netoalmeida110 @RodrigoBuenoFOX Bah, essa de vender e entregar depois é roubada. Cara joga destocado e com medo de lesao. Vai de uma vez"
1071473460956852225,-1,Às vezes o gps é cruel https://t.co/nTMHQpCKMS
1074483313958633473,0,q desnecessário more https://t.co/8bcRmuYmtq
1072297674131628032,-1,@votalhada @marcosmion Sai João DESONESTO
1070862180164227072,0,@carterharry12 Paga pra mim de presente de natal
1072186202739142662,0,"Emílio Odebrecht: "" A imprensa sabia de tudo e não falou nada"".

https://t.co/kBrsHLM1Z2"
1074059779440562180,-1,"izzy nobre dando opiniao pra mim é tão válido quanto sei lá minha sobrinha de 2 anos tentando ser levada a serio falando ""grosso"""
1070516663907508224,0,"Cover novo no canal, tentei postar no TT mas foi censurado :( -&gt; https://t.co/uqXv2jyCdU"
1073206470337028098,1,@NicolasMaduro Quem te defende nem se importa com a vida dos outros é tão miserável e desumano quanto o senhor. Não tem dignidade pra liderar um povo @NicolasMaduro .
1073424955029811200,1,@LarinhaGmz aproveita que ta aberto
1074482632438833153,1,Assistindo Programa Silvio Santos pelo simples prazer de ver a rainha Livia Andrade pisando no mundo
1072583079628279808,0,Adesivo de Parede - Frase Família no Elo7 | Arte de Colar Adesivos e Gráfica (DF0348) https://t.co/WMxBKx7Dl4
1074489552876773378,-1,muito desnecessário vc ser escroto de graça com alguem q só quer teu bem
1070462771433783296,-1,@lauraaviottii povo invejoso ecu
1071423263832727556,0,Mano fui no centro e tá uns 50 graus na sombra tá maluco
1070493225918586881,1,Glória ao soberano Senhor. https://t.co/N9zbtGLuWs
1070436972840345600,-1,exausta de gente futil na minha vida
1072325243535011840,-1,"@Moonk4s3 A arte de ser sábio é a arte de saber oq ignorar... apenas ignore, n gaste sua mente com isso"
1072446757408264192,0,Benito Gama é alvo da Polícia Federal – Espaço Aberto https://t.co/pgakYpO1Ag
1071862740426416129,1,estou no país Garanhuns admirando a mente complexa deste povo q constrói casas com arquitetura adaptada para a neve
1071971590710181888,1,"Huahuahuaaaa fenomenal a narração de rádio da dRupa Everaldo-Paulo. Improviso e talento, bem legal! #NFLnaESPN @everaldomarques @pauloantunes https://t.co/oGwTvLp89N"
1072131348947763201,0,"Eu odeio quando n consigo dormir direito, fico enjoado o dia todo 🙄🙄"
1071074152143118337,0,"Como já diziam: 
Falador passa mal, forte abraço"
1073523427464675329,0,Como q cria pasta oculta no iPhone? Tem umas fotos e uns vídeos que eu preciso guardar 😔🙌🏼
1072217730273689601,0,ir pra escola de short é certeiro ter q aguentar o olho torto das gurias da escola
1072854341684551680,0,"@FC_Pereira Não quero atrapalhar tão nobre serviço, amigo."
1071751372595478528,0,"Estamos parados numa missão
Para encontrar a nossa paz interior
Torná-la eterna para que nada esteja incompleto"
1070863395560349697,-1,"ok entao compra arroz feijao lentilha brócolis soja banana espinafre ATE AÇAÍ TEM PROTEÍNA TU NÃO PRECISA COMPRAR A PORRA DA QUINOA OU QUALQUER ALIMENTO CARO QUE VCS FICAM USANDO DE ARGUMENTO AÍ 
é mais simples do que parece 
o problema é que tem gente que não tem essas info :( https://t.co/BH7UHbF6wm"
1073187323616133121,1,Ibra no Palmeiras ?  Seria ótimo. Mas agora ele está em Itaquera. https://t.co/BrN2ZuQGPo
1072422649819742209,0,"Os cara dizem ser teu “amigo” e  até aliado, mas quando o assunto é “MULHER” muito deixam a consideração de lado."
1070997222530138112,0,"O protesto na França ainda é uma incógnita. Na França não existe direita há muito tempo, ou é PT ou PSDB. Na França tudo tem sindicato, até a polícia lá é sindicalizada, isso significa que quem comanda é à esquerda. Ao contrário no Brasil que a PM é militarizada. Graças à Deus! https://t.co/uxWIQpfo9J"
1069797597878071297,0,"@assimdissealice Igual um pug, todo empenado #Paz"
1073334117595529216,1,"vinho seco me lembra sacanagem
e sacanagem da boa"
1070824549304934400,0,"ficar muito tempo na zona de conforto sempre me deixa triste e depressiva, sabado fiquei sozinha em casa e acabei chorando MUITO e ate me cortei, acho que eh perigoso eu ficar sozinha"
1070621322730971142,-1,Pouco provável que meu dia seja bom hoje
1071539726765699072,-1,Odeio olhar me ao espelho e ver que estou cada vez mais magra
1070531608728518656,1,"não acaba não, o sofrimento foi estendido, SOCORRO 😭"
1071173492379394049,1,"não sei como meu pai ainda fica indignado como eu e minhas irmãs de 5 e 10 anos de diferença dividimos as roupas sem problema de nenhum corpo, até na altura somos as mesmas"
1072889892118638592,1,uma foto do got7 com monsta com o jaebum do lado do changkyun pra alimentar a vida dessa miserável aqui
1073246350706384896,0,"Tamires e Dona Francisca, integrantes do MST, durante ação no acampamento Isabel Cristina,  sertão pernambucano. Ação conjunta da Rede Nacional de Médicas e Médicos populares e estudantes da UNIVASF.
@propalando @MST_Oficial @MarcoTulioCaria @janainacw @saude_popular @pacamanca https://t.co/lyibmFZCNk"
1073219988524331010,1,"MESMO A AMERICA LATINA SENDO IGNORADA COMO SEMPRE, EU TO MTO FELIZ PELO DVD DA TOUR"
1070982404704215040,-1,@DanAbeia Ninguém ganhou imbecil! Vai todo mundo tomar no cu com esse racista torturador.
1072851198238224384,0,"Podemos estar atualizando essa frase pra outras opressões... tenho pensado muito nisso e olha, não tolero"
1073380690983555073,0,Tenho que pega minha corrente com o Júnior amanhã sem falta
1071253229332238336,0,"ainda não sei se é um alívio ou um peso, mano socorro porque parece q eu vivo em um reality show!???"
1072198726691840002,0,"@gustahjs @RodrigoBuenoFOX Cara, jogador nenhum sai pelo valor real da multa rescisória.. é apenas um número simbólico"
1070331167721832454,0,"@ultrajano Agora que o tempo clareou vc fala q tá sombrio???  Trocamos o vermelho pelo Verde e Amarelo. Bola p frente Trajano, vamos acreditar e enterrar o passado sombrio, larápio, mal feitor."
1074315746065432577,1,O Futebol Clube dos Flamengos (Ilha do Faial) também é um clube ligado ao FC Porto por ter um emblema parecido e vestir de azul e branco https://t.co/DothJwgEQt
1071008984419704832,-1,o que eu gasto de dinheiro atoa eu poderia comprar uma casa
1073649780839071744,0,"@DCM_online @zehdeabreu Nossa!
Tô tão preocupado com isso...kkkkkk"
1074415437377605639,0,"1 mês sem beber bud, desacostumo rápido"
1070350516650237959,1,"@SouzaAndre01 claro eu acho engraçado mesmo até porque são meus ídolos e outra se não acha engraçado pq assiste? isso é Inveja ! incubado faz melhor se você é o brabão ""fodão"" 😎"
1068493020247588864,1,"eu fiquei tão animada 
e nem sei pq 
sou uma boboca"
